Account ID,Account Name,State,Entity Type,Owner,Population,Account Status,Tier,SQO Points,Lat,Lng,Starbridge Buyer ID,Opp Status,Stage,Funnel Position,Sourced By,Discovery Call Date,Created Date,ARR,Previously Lost,Total Calls,Last Call Date,Calls - Lucy Nemerov,Calls - Nick Martino,Calls - Quinzel Perry,Calls - Alicia Gopal,Calls - Ben Laddis,Calls - Jenny Allison,Calls - Joe del Rosario,Salesforce ID
001Hr000028Zcj2,"Village Of Hawthorn Woods, IL",Illinois,Municipality,Ali Cohen,9211,,Tier 3,0.75,42.217,-88.0495,2a119a66-90c8-4aaa-aea2-8c03aa560c4b,,,,,,,,,2,2026-02-10,,,,,,2,,
001Hr000028ZcjG,"Village Of Glenview, IL",Illinois,Municipality,Ali Cohen,47856,,Tier 1,1.5,42.0778,-87.8223,e947dc44-bad3-43f5-a90b-c1acd25c2f5e,,,,,,,,,21,2025-09-05,,21,,,,,,
001Hr000028ZcjS,"Village Of East Alton, IL",Illinois,Municipality,Ben Laddis,5790,,Tier 3,0.75,38.8803,-90.1112,e10896e0-ab9f-4dd8-bba4-869b2d04c046,,,,,,,,,2,2025-07-07,,,2,,,,,
001Hr000028ZcjT,"City Of Hillsboro, IL",Illinois,Municipality,Ali Cohen,6540,,Tier 3,0.75,39.1612,-89.4937,365cf0ca-75d6-4802-aed5-4545a75964d1,,,,,,,,,1,2025-06-18,,,1,,,,,
001Hr000028Zcja,"Village Of Winfield, IL",Illinois,Municipality,Nick Martino,10140,Open Opportunity,Tier 2,1.0,41.8617,-88.1609,5fc6f796-0610-4be3-b082-623b0e5819f6,Open,Initial Interest,Top of Funnel,Quinzel Perry,,4/2/2025,,,2,2025-09-18,,,2,,,,,
001Hr000028Zcjb,"Village Of Burr Ridge, IL",Illinois,Municipality,Ali Cohen,11134,,Tier 2,1.0,41.7489,-87.9184,96f0a885-7b1e-4c4b-bc0b-250909d889eb,,,,,,,,,11,2025-08-08,,11,,,,,,
001Hr000028Zcjd,"Village Of Broadview, IL",Illinois,Municipality,Ben Laddis,7956,,Tier 3,0.75,41.8639,-87.8534,6eec0cf9-2c27-4f72-aee3-e2b0922a85a8,,,,,,,,,3,2025-08-21,,,3,,,,,
001Hr000028Zcjx,"City Of Geneseo, IL",Illinois,Municipality,Ali Cohen,6512,,Tier 3,0.75,41.4481,-90.1543,160392ee-db3f-4e40-9a4f-f4cea680b954,,,,,,,,,4,2025-07-18,,,4,,,,,
001Hr000028Zcjy,"City Of Benton, IL",Illinois,Municipality,Ben Laddis,6708,Nurture,Tier 3,0.75,37.9968,-88.9201,09c3d912-85ab-46b0-abeb-2d1a7b3a7926,Closed Lost,,,Quinzel Perry,3/28/2025,3/27/2025,,,3,2026-05-26,,,,,3,,,
001Hr000028Zcjz,"City Of Robinson, IL",Illinois,Municipality,Ali Cohen,7187,,Tier 3,0.75,39.0058,-87.7394,9949515c-e5eb-4916-a108-1492590bd909,,,,,,,,,1,2025-09-19,,,1,,,,,
001Hr000028Zck3,"Township Of Sandwich, IL",Illinois,Municipality,Ben Laddis,7480,Unviable,Tier 3,0.75,41.6459,-88.6217,6f20a6f4-6119-4184-ab43-c822338607a9,,,,,,,,,11,2025-09-10,,,11,,,,,
001Hr000028Zck5,"City Of Chester, IL",Illinois,Municipality,Lucy Nemerov,7645,,Tier 3,0.75,37.9137,-89.8221,ca20fc90-ce76-404a-893d-f5ad3b00e8b5,,,,,,,,,15,2026-03-02,2,,13,,,,,
001Hr000028ZckT,"City Of Plano, IL",Illinois,Municipality,Ali Cohen,12191,,Tier 2,1.0,41.6627,-88.5373,22236565-8370-4eb0-89b2-165bf26a883b,,,,,,,,,1,2025-07-15,,1,,,,,,
001Hr000028Zckf,"Village Of Johnsburg, IL",Illinois,Municipality,Ben Laddis,6377,,Tier 3,0.75,42.38,-88.242,5f1fd6d9-2b7a-47b2-ad82-58bb619893e9,,,,,,,,,3,2025-11-10,,3,,,,,,
001Hr000028Zckl,"City Of Marengo, IL",Illinois,Municipality,Ben Laddis,7572,,Tier 3,0.75,42.2483,-88.6085,b55717f2-fbfd-444e-a7e6-138f9ac4ac5c,,,,,,,,,2,2025-09-03,,,2,,,,,
001Hr000028Zckw,"Village Of University Park, IL",Illinois,Municipality,Ali Cohen,7082,,Tier 3,0.75,41.44,-87.6834,bbf07d83-91b7-4c98-afc7-301b482964eb,,,,,,,,,2,2026-03-13,,2,,,,,,
001Hr000028ZclO,"City Of Litchfield, IL",Illinois,Municipality,Nick Martino,6726,Cold,Tier 3,0.75,39.1764,-89.6554,4e605336-c233-4e8b-9fa8-a163b35046b4,Open,Initial Interest,Top of Funnel,Quinzel Perry,1/30/2025,1/24/2025,,,,,,,,,,,,
001Hr000028ZclS,"Village Of Justice, IL",Illinois,Municipality,Lucy Nemerov,12326,Open Opportunity,Tier 2,1.0,41.7445,-87.8378,f582aaa9-8676-4c79-8307-b1a3c2b9a297,Open,Initial Interest,Top of Funnel,Asher Rosenfeld,,1/5/2025,,,,,,,,,,,,
001Hr000028Zcli,"City Of Greenville, IL",Illinois,Municipality,Lucy Nemerov,6507,,Tier 3,0.75,38.8923,-89.4131,7d9c7981-fa86-4717-aaee-2e610b9e3251,,,,,,,,,9,2026-05-15,9,,,,,,,
001Hr000028ZcmN,"City Of Park City, IL",Illinois,Municipality,Ben Laddis,7867,,Tier 3,0.75,42.3484,-87.8842,62b87101-6f37-4934-8849-61f610552b32,,,,,,,,,1,2025-08-21,,,1,,,,,
001Hr000028ZcmP,"Township Of Douglas, IL",Illinois,Municipality,Ali Cohen,12572,Unviable,Tier 2,1.0,40.7696,-88.0021,faa0b7cc-df1f-40cb-828f-df78caa4be4b,,,,,,,,,,,,,,,,,,
001Hr000028Zcmo,"Township Of Pontiac, IL",Illinois,Municipality,Nick Martino,12546,Unviable,Tier 2,1.0,40.8809,-88.6298,b2df5567-4280-419f-a242-682edea9b598,,,,,,,,,1,2025-07-17,,1,,,,,,
001Hr000028Zcmp,"Village Of Winnetka, IL",Illinois,Municipality,Ali Cohen,12475,,Tier 2,1.0,42.1081,-87.7359,ff74fa3c-1481-4b7e-8e3c-e4231b59d805,,,,,,,,,4,2026-04-07,,,,,,4,,
001Hr000028Zcn4,"Village Of Shorewood, IL",Illinois,Municipality,Ben Laddis,18254,Nurture,Tier 2,1.0,41.52,-88.2017,baec94d3-2ed3-4b2d-a898-70c1a5e94b83,Closed Lost,,,Quinzel Perry,11/19/2024,1/5/2025,,,15,2026-05-26,,,12,,3,,,
001Hr000028ZcnA,"Village Of Orland Hills, IL",Illinois,Municipality,Ben Laddis,6725,,Tier 3,0.75,41.5869,-87.8427,7e84414a-61ff-49c3-aa1a-c8f3a3e65e1e,,,,,,,,,,,,,,,,,,
001Hr000028ZcnZ,"Marengo Township, IL",Illinois,Municipality,Ben Laddis,7277,Unviable,Tier 3,0.75,42.2483,-88.6085,1cce4a81-ac71-41a4-8ff7-63bca304d392,,,,,,,,,1,2025-07-23,,,1,,,,,
001Hr000028Zcnc,"Village Of Rantoul, IL",Illinois,Municipality,Lucy Nemerov,12119,,Tier 2,1.0,40.3084,-88.1559,f063f184-b90e-45a6-ad05-e84a79be8388,,,,,,,,,11,2026-05-05,11,,,,,,,
001Hr000028Zco3,"City Of West Frankfort, IL",Illinois,Municipality,Ben Laddis,7229,1+ Module Live,Tier 3,0.75,37.8986,-88.9234,41e77d9d-bd91-4de7-8c9b-8c62bad0ccde,Closed Won,,,Quinzel Perry,1/29/2025,1/24/2025,"$15,000",,,,,,,,,,,
001Hr000028ZcoM,"City Of North Chicago, IL",Illinois,Municipality,Ben Laddis,30029,,Tier 1,1.5,42.3256,-87.8412,91a6e5eb-6380-4a90-bf19-0809d0423a04,,,,,,,,,3,2025-11-12,,3,,,,,,
001Hr000028Zcok,"City Of Kewanee, IL",Illinois,Municipality,Ali Cohen,12361,,Tier 2,1.0,41.2456,-89.9248,232ff2eb-4100-491a-9a51-531ccf48911a,,,,,,,,,4,2025-07-23,,4,,,,,,
001Hr000028Zcor,"Village Of Round Lake Park, IL",Illinois,Municipality,Nick Martino,7688,Open Opportunity,Tier 3,0.75,42.357,-88.0767,842c3169-e5bc-45ba-be86-fabb5efaec77,Open,Initial Interest,Top of Funnel,Quinzel Perry,12/15/2025,9/25/2025,,,28,2026-05-26,,20,8,,,,,
001Hr000028Zcov,"City Of Columbia, IL",Illinois,Municipality,Lucy Nemerov,10959,,Tier 2,1.0,38.4437,-90.2012,2bfc18b4-2056-4867-993b-24bf4dadb2e5,,,,,,,,,8,2026-05-06,8,,,,,,,
001Hr000028ZcpD,"City Of Peru, IL",Illinois,Municipality,Ali Cohen,9842,,Tier 3,0.75,41.3275,-89.129,78632254-667b-4863-8d0e-75f69a4b17b0,,,,,,,,,7,2025-07-16,,,7,,,,,
001Hr000028ZcpJ,"Village Of Alsip, IL",Illinois,Municipality,Lucy Nemerov,18601,,Tier 2,1.0,41.6689,-87.7387,c7819a4b-90a7-40e4-a23d-a544d69e5efd,,,,,,,,,15,2026-05-07,9,,6,,,,,
001Hr000028ZcpL,"Township Of Princeton, IL",Illinois,Municipality,Ali Cohen,9076,Unviable,Tier 3,0.75,41.3681,-89.4648,f8bb35d7-e3f9-4368-a831-9e92ad2a9f4e,,,,,,,,,3,2025-06-13,,,3,,,,,
001Hr000028ZcpM,"Township Of Paris, IL",Illinois,Municipality,Ali Cohen,9037,Unviable,Tier 3,0.75,39.6111,-87.6961,3814ea8a-aac5-4834-a368-7922bc2e81c9,,,,,,,,,,,,,,,,,,
001Hr000028ZcpV,"Village Of Inverness, IL",Illinois,Municipality,Lucy Nemerov,7449,Recent Competitor Purchase,Tier 3,0.75,42.1181,-88.0962,947c1d84-8738-4779-8367-72c58a603354,,,,,,,,,,,,,,,,,,
001Hr000028Zcpg,"City Of Silvis, IL",Illinois,Municipality,Ben Laddis,7952,,Tier 3,0.75,41.5123,-90.4151,8a4cf3ac-58e0-4869-b17f-f1a8950ff416,,,,,,,,,3,2025-10-03,,,3,,,,,
001Hr000028Zcq2,"Village Of Harwood Heights, IL",Illinois,Municipality,Ali Cohen,8836,,Tier 3,0.75,41.9673,-87.8076,57b1fdf0-5da0-4fee-befc-26a9e6400d56,,,,,,,,,2,2025-06-02,,,2,,,,,
001Hr000028ZcqG,"Village Of Lake Villa, IL",Illinois,Municipality,Ali Cohen,8692,,Tier 3,0.75,42.4155,-88.0732,e469c187-b8f0-45c0-be96-46809b85fe61,,,,,,,,,4,2025-06-13,,,4,,,,,
001Hr000028ZcqJ,"Village Of Hampshire, IL",Illinois,Municipality,Ali Cohen,7758,,Tier 3,0.75,42.0978,-88.5304,19294752-b529-4a41-9e73-02cc04a3dc08,,,,,,,,,5,2026-03-16,,5,,,,,,
001Hr000028ZcqP,"Village Of Manhattan, IL",Illinois,Municipality,Ben Laddis,10037,,Tier 2,1.0,41.4224,-87.9859,d22e9d88-485c-4fe4-b678-4aaa8012c3af,,,,,,,,,11,2025-09-02,,,11,,,,,
001Hr000028Zcqd,"Village Of Rockton, IL",Illinois,Municipality,Ali Cohen,7781,,Tier 3,0.75,42.4525,-89.0723,409e6954-2380-482c-9fb3-6501f4afb0bd,,,,,,,,,1,2025-09-30,,,1,,,,,
001Hr000028Zcqe,"Village of Cahokia, IL",Illinois,Municipality,Lucy Nemerov,12440,,Tier 2,1.0,38.5709,-90.1901,68a570d7-8f4f-4603-81f1-8e97796200a1,,,,,,,,,7,2026-03-05,1,,6,,,,,
001Hr000028Zcqh,"City Of Geneva, IL",Illinois,Municipality,Lucy Nemerov,21247,Open Opportunity,Tier 2,1.0,41.8926,-88.3288,c937ee3c-2a13-4643-b0bb-b504725023a4,Open,Initial Interest,Top of Funnel,Asher Rosenfeld,,1/5/2025,,,15,2025-10-22,,,15,,,,,
001Hr000028Zcr9,"Village Of Lake Zurich, IL",Illinois,Municipality,Nick Martino,19660,Open Opportunity,Tier 2,1.0,42.197,-88.0934,26dea07e-49bd-4813-8abb-3386572572d7,Open,Initial Interest,Top of Funnel,,,4/16/2025,,,,,,,,,,,,
001Hr000028ZcrM,"Village Of Oak Brook, IL",Illinois,Municipality,Lucy Nemerov,8086,,Tier 3,0.75,41.8398,-87.9536,765d731f-dd62-4f3c-94eb-d5503a833630,,,,,,,,,,,,,,,,,,
001Hr000028ZcrT,"Village Of Lyons, IL",Illinois,Municipality,Lucy Nemerov,10552,,Tier 2,1.0,41.8134,-87.8181,6c53c010-27d7-4d12-b2fb-14e022c1263c,,,,,,,,,17,2026-05-06,9,,8,,,,,
001Hr000028Zcra,"Village Of Lincolnwood, IL",Illinois,Municipality,Nick Martino,13191,,Tier 2,1.0,42.0045,-87.7301,d6e7060f-45d1-48b9-ad7d-97ee8445e2e6,,,,,,,,,15,2026-05-19,,15,,,,,,
001Hr000028Zcrh,"Village Of Dolton, IL",Illinois,Municipality,Lucy Nemerov,20941,,Tier 2,1.0,41.6389,-87.6073,5bcc30ea-cd15-4c50-ad42-b51243008419,,,,,,,,,1,2026-02-24,1,,,,,,,
001Hr000028Zcrx,"Village Of Swansea, IL",Illinois,Municipality,Ben Laddis,14210,,Tier 2,1.0,38.5338,-89.9836,e93db744-1e93-4299-9789-d683ff9cf29a,,,,,,,,,,,,,,,,,,
001Hr000028Zcry,"City Of Country Club Hills, IL",Illinois,Municipality,Lucy Nemerov,16407,Nurture,Tier 2,1.0,41.5681,-87.7203,4e2a384c-bcae-44d9-b726-bf6aaee6a7e4,Closed Lost,,,Asher Rosenfeld,,1/5/2025,,,1,2026-02-24,1,,,,,,,
001Hr000028ZcsL,"City Of Monmouth, IL",Illinois,Municipality,Ben Laddis,8778,,Tier 3,0.75,40.9114,-90.6474,44f9e64d-c357-4975-bb91-ad56ccf83d49,,,,,,,,,,,,,,,,,,
001Hr000028ZcsM,"City Of Markham, IL",Illinois,Municipality,Lucy Nemerov,11399,,Tier 2,1.0,41.5936,-87.6948,832b699d-7276-4f1e-8ed0-143348fcede2,,,,,,,,,4,2026-04-15,4,,,,,,,
001Hr000028ZcsP,"Village Of Glenwood, IL",Illinois,Municipality,Lucy Nemerov,8477,,Tier 3,0.75,41.5425,-87.6023,1a03754d-5180-4e89-a63c-8ccb7057e68c,,,,,,,,,4,2026-04-15,4,,,,,,,
001Hr000028ZcsS,"Village Of Evergreen Park, IL",Illinois,Municipality,Ben Laddis,19471,,Tier 2,1.0,41.7206,-87.7017,f31ce8bd-27d5-4ce8-a1b9-1b03ab3ff42d,,,,,,,,,,,,,,,,,,
001Hr000028Zcst,"Township Of Mascoutah, IL",Illinois,Municipality,Ben Laddis,9339,Unviable,Tier 3,0.75,38.4903,-89.7932,8cc12a6f-1b46-4e25-8645-ab5555a57107,,,,,,,,,,,,,,,,,,
001Hr000028Zcsy,"Village Of Glencoe, IL",Illinois,Municipality,Ben Laddis,8687,Open Opportunity,Tier 3,0.75,42.135,-87.7581,66b61673-56e8-4cc6-8e0d-ff000c566f39,Open,Initial Interest,Top of Funnel,Alicia Gopal,5/7/2026,4/30/2026,,,33,2026-05-22,,4,19,8,,2,,
001Hr000028ZctE,"Township Of La Salle, IL",Illinois,Municipality,Ali Cohen,13292,Unviable,Tier 2,1.0,41.3621,-89.0418,f0e0ffa3-8547-4532-862d-ed2a73fefe6b,,,,,,,,,10,2025-08-05,,,10,,,,,
001Hr000028ZctJ,"Township Of Centreville, IL",Illinois,Municipality,Ben Laddis,19887,Unviable,Tier 2,1.0,38.5735,-90.1199,e2d7de40-1125-4ba3-acb2-a252c3629d0d,,,,,,,,,,,,,,,,,,
001Hr000028ZctK,"City Of De Kalb, IL",Illinois,Municipality,Ali Cohen,40486,,Tier 1,1.5,41.9295,-88.7499,446d5ac5-c2cd-4fdc-8db0-d1e3e6ff26e0,,,,,,,,,12,2025-10-24,,12,,,,,,
001Hr000028ZctZ,"City Of Belleville, IL",Illinois,Municipality,Ali Cohen,41751,Nurture,Tier 1,1.5,38.52,-89.984,cc808dab-9cb3-46bd-98c8-564c3ec19022,Closed Lost,,,Quinzel Perry,10/31/2024,1/5/2025,,,3,2025-09-12,,,3,,,,,
001Hr000028Zctk,"Boone County, IL",Illinois,County,Ali Cohen,53313,,Tier S,2.0,42.3485,-88.8263,53c46bf4-7fde-4269-a676-d94540bcb9de,,,,,,,,,,,,,,,,,,
001Hr000028Zctn,"Village Of Sauk Village, IL",Illinois,Municipality,Ben Laddis,9698,Nurture,Tier 3,0.75,41.4884,-87.5675,1a03eeb9-0402-44b2-9a45-3a7e5a243cb0,Closed Lost,,,Jason Ginsberg,2/25/2026,2/24/2026,,,10,2026-05-27,,3,,,7,,,
001Hr000028Zcto,"Village Of Barrington, IL",Illinois,Municipality,Ali Cohen,10665,,Tier 2,1.0,42.1539,-88.1362,9a741176-b69f-4969-a484-bcad63816974,,,,,,,,,18,2025-08-04,,18,,,,,,
001Hr000028Zctp,"City Of Batavia, IL",Illinois,Municipality,Ben Laddis,26092,Open Opportunity,Tier 1,1.5,41.85,-88.3126,d0f673aa-5764-4e21-84f5-f955fafa7882,Open,Meeting Booked,Top of Funnel,Alicia Gopal,5/28/2026,4/30/2026,,,10,2026-05-20,,,2,8,,,,
001Hr000028Zcu9,"City Of Streator, IL",Illinois,Municipality,Lucy Nemerov,12374,,Tier 2,1.0,41.1209,-88.8354,978db37f-aefb-4a90-9ddc-f52ece3a6e72,,,,,,,,,6,2026-05-06,6,,,,,,,
001Hr000028ZcuJ,"City Of Prospect Heights, IL",Illinois,Municipality,Lucy Nemerov,15691,,Tier 2,1.0,42.0953,-87.9376,39863fc1-c786-457c-b370-1eb6d9b0f67f,,,,,,,,,6,2026-05-15,6,,,,,,,
001Hr000028ZcuL,"Village Of Mahomet, IL",Illinois,Municipality,Lucy Nemerov,9589,,Tier 3,0.75,40.1953,-88.4042,18d03660-2fa1-415f-b789-71b2edb04450,,,,,,,,,4,2026-03-05,4,,,,,,,
001Hr000028ZcuP,"Village Of La Grange Park, IL",Illinois,Municipality,Lucy Nemerov,13234,,Tier 2,1.0,41.8348,-87.8617,8c922294-fab1-4905-aeb2-ea0d6295f9f0,,,,,,,,,3,2026-03-02,3,,,,,,,
001Hr000028Zcuk,"Village Of Bethalto, IL",Illinois,Municipality,Lucy Nemerov,9359,,Tier 3,0.75,38.9092,-90.0407,2fa66a56-18b8-4f03-b412-f284c9bc59bf,,,,,,,,,4,2026-03-24,4,,,,,,,
001Hr000028Zcul,"Village Of Itasca, IL",Illinois,Municipality,Ben Laddis,9430,,Tier 3,0.75,41.975,-88.0073,267437de-49e7-42b2-bad2-61d6fa58dd4a,,,,,,,,,1,2026-05-26,,,,,1,,,
001Hr000028ZcvA,"Village Of River Grove, IL",Illinois,Municipality,Ben Laddis,10531,,Tier 2,1.0,41.9259,-87.8359,757c6903-b492-463b-a37f-abd75aa58b7d,,,,,,,,,19,2026-01-26,,19,,,,,,
001Hr000028ZcvL,"Village Of Western Springs, IL",Illinois,Municipality,Nick Martino,13370,Open Opportunity,Tier 2,1.0,41.8098,-87.9006,c88b53f3-5f5b-476f-908a-b430b6d7ec69,Open,Initial Interest,Top of Funnel,Quinzel Perry,10/23/2024,1/5/2025,,,18,2026-05-07,,,13,,,5,,
001Hr000028ZcvN,"City Of Chicago Heights, IL",Illinois,Municipality,Ali Cohen,26905,,Tier 1,1.5,41.5061,-87.6356,8d6adbc8-d499-4da0-bd8d-765cc9a8b70e,,,,,,,,,6,2025-12-09,,6,,,,,,
001Hr000028ZcvY,"Village Of Steger, IL",Illinois,Municipality,Ali Cohen,9438,,Tier 3,0.75,41.47,-87.6364,36275a9c-9bbc-4676-b73b-a0c83c250897,,,,,,,,,,,,,,,,,,
001Hr000028Zcvg,"Village Of Chatham, IL",Illinois,Municipality,Ali Cohen,8403,,Tier 3,0.75,39.6762,-89.7045,29d0b21d-0fb7-495d-8b84-d4c8e93bee0e,,,,,,,,,1,2025-09-02,,,1,,,,,
001Hr000028Zcvh,"Village Of La Grange, IL",Illinois,Municipality,Lucy Nemerov,15978,Recent Competitor Purchase,Tier 2,1.0,41.805,-87.8692,eb6cabe9-6ff7-449c-b3e1-1923264ee4da,,,,,,,,,,,,,,,,,,
001Hr000028Zcw2,"Village Of Flossmoor, IL",Illinois,Municipality,Lucy Nemerov,9461,,Tier 3,0.75,41.5428,-87.6848,3c9f05b7-1d66-4c02-85dd-83afa5517663,,,,,,,,,9,2026-05-05,9,,,,,,,
001Hr000028ZcwF,"Village Of Bellwood, IL",Illinois,Municipality,Lucy Nemerov,18331,Open Opportunity,Tier 2,1.0,41.8814,-87.8831,7f007278-2e46-4913-a587-44b6b0729146,Open,Initial Interest,Top of Funnel,Lucy Nemerov,,3/4/2026,,,2,2026-03-04,2,,,,,,,
001Hr000028ZcwQ,"City Of Burbank, IL",Illinois,Municipality,Lucy Nemerov,28789,,Tier 1,1.5,41.7468,-87.7607,1f2a9794-676c-4df0-89de-a7cf6c8713b3,,,,,,,,,8,2026-05-04,8,,,,,,,
001Hr000028Zcwh,"Village Of Lombard, IL",Illinois,Municipality,Lucy Nemerov,43891,,Tier 1,1.5,41.88,-88.0078,0cb2014a-a18f-4023-bbf7-54dac5787c6b,,,,,,,,,3,2026-03-05,3,,,,,,,
001Hr000028ZcxL,"City Of Collinsville, IL",Illinois,Municipality,Lucy Nemerov,24320,,Tier 2,1.0,38.6703,-89.9845,77d99d38-db54-41f5-bf49-cda0095d0b36,,,,,,,,,2,2026-02-24,2,,,,,,,
001Hr000028Zcxj,"City Of Troy, IL",Illinois,Municipality,Ben Laddis,11175,,Tier 2,1.0,38.7292,-89.8832,16aa27a4-af2d-4778-9c5e-c100a1811770,,,,,,,,,5,2026-05-26,,1,,,4,,,
001Hr000028ZcyD,"Village Of Crestwood, IL",Illinois,Municipality,Ben Laddis,10683,,Tier 2,1.0,41.6611,-87.7526,9636b2b6-858c-4400-9c37-f7850580acc5,,,,,,,,,4,2025-07-29,,4,,,,,,
001Hr000028ZcyG,"Village Of Hanover Park, IL",Illinois,Municipality,Ali Cohen,36774,,Tier 1,1.5,41.9995,-88.1451,91f25b93-781c-4b2a-aab4-db4a48b1e0f9,,,,,,,,,21,2026-01-22,,21,,,,,,
001Hr000028ZcyJ,"City Of Centralia, IL",Illinois,Municipality,Ben Laddis,12033,,Tier 2,1.0,38.5296,-89.1306,92234bef-14f5-4323-b534-558c11413463,,,,,,,,,8,2025-09-04,,8,,,,,,
001Hr000028ZcyS,"City Of Taylorville, IL",Illinois,Municipality,Lucy Nemerov,10725,,Tier 2,1.0,39.5493,-89.295,6b622874-7bee-49ae-aef8-6a75c27127ac,,,,,,,,,9,2026-04-13,9,,,,,,,
001Hr000028ZcyT,"Village Of River Forest, IL",Illinois,Municipality,Ben Laddis,11597,,Tier 2,1.0,41.894,-87.8198,fcdb300c-84c8-49af-88eb-b5831bef9f07,,,,,,,,,13,2025-12-23,,13,,,,,,
001Hr000028Zczg,"Village Of Bridgeview, IL",Illinois,Municipality,Ben Laddis,16715,,Tier 2,1.0,41.75,-87.8042,e2f0d921-2a47-40b9-9e40-62b6c2733dc1,,,,,,,,,7,2025-07-16,,,7,,,,,
001Hr000028Zczh,"Village Of Elk Grove, IL",Illinois,Municipality,Ben Laddis,32066,,Tier 1,1.5,42.0039,-87.9703,b9dad1aa-b6bf-4c8f-8dc4-5c649c94a293,,,,,,,,,1,2025-11-13,,1,,,,,,
001Hr000028Zczq,"Village Of Antioch, IL",Illinois,Municipality,Ali Cohen,14824,Open Opportunity,Tier 2,1.0,42.4772,-88.0956,bd3a1b5b-a02f-4506-946f-0c588a83f131,Open,Initial Interest,Top of Funnel,Asher Rosenfeld,,1/5/2025,,,15,2026-01-23,,,,15,,,,
001Hr000028Zczu,"Village Of Schiller Park, IL",Illinois,Municipality,Ali Cohen,11424,,Tier 2,1.0,41.9559,-87.8709,db362450-29d0-47fe-88ae-7457c28144f9,,,,,,,,,40,2025-08-26,,40,,,,,,
001Hr000028Zd06,"Township Of Kankakee, IL",Illinois,Municipality,Ben Laddis,24320,Unviable,Tier 2,1.0,41.12,-87.8612,f2fbd42d-9280-4185-8627-9b4d7b658da3,,,,,,,,,,,,,,,,,,
001Hr000028Zd0B,"City Of Lincoln, IL",Illinois,Municipality,Ali Cohen,13058,,Tier 2,1.0,40.1484,-89.3648,7fc8a55d-8d41-4708-bced-fe718ed8048c,,,,,,,,,3,2025-09-25,,,3,,,,,
001Hr000028Zd0G,"City Of Harvey, IL",Illinois,Municipality,Lucy Nemerov,19871,,Tier 2,1.0,41.61,-87.6467,d937389c-2b35-422e-898b-74156a8f5b79,,,,,,,,,6,2026-04-30,6,,,,,,,
001Hr000028Zd0R,"City Of Ottawa, IL",Illinois,Municipality,Ben Laddis,18749,Open Opportunity,Tier 2,1.0,41.3456,-88.8426,a716679c-d451-464f-8e5d-d2a828d97440,Open,Initial Interest,Top of Funnel,Alicia Gopal,,12/9/2025,,,14,2026-05-26,,,,10,4,,,
001Hr000028Zd0u,"Village Of Godfrey, IL",Illinois,Municipality,Lucy Nemerov,17729,,Tier 2,1.0,38.9687,-90.1934,fa03fe22-18cb-4ea8-b4c1-b9ec67f316c8,,,,,,,,,1,2026-02-24,1,,,,,,,
001Hr000028Zd10,"City Of Lockport, IL",Illinois,Municipality,Lucy Nemerov,26118,,Tier 1,1.5,41.5895,-88.0578,8b4cfbc5-ae83-4422-9cf6-fdc2bf24a92a,,,,,,,,,4,2026-03-03,4,,,,,,,
001Hr000028Zd19,"City Of Hickory Hills, IL",Illinois,Municipality,Ben Laddis,14182,,Tier 2,1.0,41.7256,-87.8251,c76ba5b8-74ee-4740-a1c5-03a3dc80dee5,,,,,,,,,,,,,,,,,,
001Hr000028Zd1D,"Township Of Mattoon, IL",Illinois,Municipality,Ben Laddis,14558,Unviable,Tier 2,1.0,39.4831,-88.3728,6f6b5ae7-6e64-419a-949f-136f97803dca,,,,,,,,,,,,,,,,,,
001Hr000028Zd1W,"City Of Herrin, IL",Illinois,Municipality,Lucy Nemerov,12253,,Tier 2,1.0,37.8031,-89.0276,e4c73a1f-eaae-4577-bcdb-72a51c52c134,,,,,,,,,4,2026-04-09,4,,,,,,,
001Hr000028Zd1Z,"Village Of North Aurora, IL",Illinois,Municipality,Lucy Nemerov,18350,Nurture,Tier 2,1.0,41.8061,-88.3273,5d7f000d-b5f5-4286-9804-a060caed6880,Closed Lost,,,Asher Rosenfeld,,1/5/2025,,,8,2026-03-13,8,,,,,,,
001Hr000028Zd1g,"Village Of Minooka, IL",Illinois,Municipality,Ben Laddis,12816,Open Opportunity,Tier 2,1.0,41.4553,-88.2617,aa1723f6-3909-46bd-8544-1076cb522354,Open,Initial Interest,Top of Funnel,Alicia Gopal,,12/3/2025,,,3,2026-05-19,,,,2,1,,,
001Hr000028Zd1n,"Village Of Addison, IL",Illinois,Municipality,Ali Cohen,35353,,Tier 1,1.5,41.9317,-87.989,6b473e0b-0f6a-4e8b-b777-10a6f9b3bf38,,,,,,,,,6,2025-07-16,,,6,,,,,
001Hr000028Zd26,"Village Of Bradley, IL",Illinois,Municipality,Lucy Nemerov,15039,,Tier 2,1.0,41.142,-87.8612,78d8107d-0a94-4f85-845f-b919b82a95dd,,,,,,,,,9,2026-05-04,9,,,,,,,
001Hr000028Zd2Q,"City Of Wood Dale, IL",Illinois,Municipality,Lucy Nemerov,13861,,Tier 2,1.0,41.9634,-87.979,8116b9c5-6a73-4cf0-bd33-ac3498c8a3b2,,,,,,,,,4,2026-03-02,4,,,,,,,
001Hr000028Zd2b,"Village Of Westchester, IL",Illinois,Municipality,Lucy Nemerov,16492,,Tier 2,1.0,41.8498,-87.8807,08a83bfb-3efa-4bba-b164-e28699714220,,,,,,,,,4,2026-03-05,4,,,,,,,
